Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
1118,2.0760772766666666,261.33613445378154,216.3361344537815,21.0,righth,college,female,Disagree,Agree,Other,8
1119,-11.367219816666665,266.2268907563025,103.36440677966101,46.0,righth,technicalschool,female,Agree,Disagree,Other,7
1120,-0.6227338099999997,154.47457627118644,186.82608695652175,16.0,righth,middleschool,male,Disagree,Strongly Agree,Other,6
1121,-11.918417166666666,237.33333333333334,85.85593220338983,14.0,righth,middleschool,male,Neutral,Strongly Agree,STEM,9
1122,-1.5295879300000002,165.70689655172413,222.02608695652174,14.0,righth,middleschool,female,Neutral,Disagree,Other,8
1123,12.102814338466667,448.2735042735043,625.5728155339806,17.0,righth,rathernotsay,female,Agree,Disagree,Other,2
1124,-4.757066423333334,133.26666666666668,182.0593220338983,21.0,righth,college,male,Agree,Strongly Agree,STEM,6
1125,-6.551350889999999,544.85,76.54782608695652,27.0,righth,graduate,male,Agree,Neutral,Psychology,6
1126,8.06621611,303.7731092436975,114.41880341880342,46.0,righth,college,female,Neutral,Strongly Disagree,Psychology,6
1127,-7.104340993333332,216.85,88.5,49.0,lefth,bachelor,female,Agree,Agree,ArtsHum,6
1128,7.911037833333332,145.57142857142858,154.95762711864407,32.0,lefth,college,male,Neutral,Agree,Psychology,7
1129,-11.251975897333335,270.81666666666666,124.50847457627118,17.0,righth,middleschool,male,Agree,Neutral,STEM,6
1130,0.7910074720333333,299.7647058823529,93.30508474576271,15.0,righth,secondaryschool,female,Strongly Agree,Strongly Disagree,Other,9
1131,1.4679579166666665,310.5603448275862,103.54237288135593,19.0,righth,secondaryschool,male,Disagree,Disagree,STEM,7
1132,0.6925817733333332,257.85593220338984,73.40517241379311,14.0,righth,middleschool,female,Neutral,Neutral,SocialScience,4
1133,11.289962859333334,204.9915254237288,55.10084033613445,32.0,righth,bachelor,male,Strongly Disagree,Agree,STEM,6
1134,-1.5544209433333331,297.991452991453,97.45299145299145,16.0,righth,middleschool,other,Strongly Agree,Agree,Other,8
1135,-16.947898883333334,231.09322033898306,155.8050847457627,18.0,lefth,college,female,Neutral,Disagree,ArtsHum,6
1136,-13.677988236666668,380.95762711864404,192.15384615384616,38.0,righth,college,female,Strongly Agree,Disagree,ArtsHum,4
1137,1.4955343533333334,378.2881355932203,31.92436974789916,17.0,righth,middleschool,female,Agree,Strongly Agree,STEM,9
1138,0.9593479310666662,179.35897435897436,140.90677966101694,16.0,righth,rathernotsay,female,Agree,Strongly Disagree,Other,8
1139,-5.593963784066667,227.01694915254237,61.0940170940171,25.0,righth,middleschool,male,Neutral,Agree,Business,7
1140,2.1965587499999994,220.40833333333333,79.14285714285714,19.0,righth,secondaryschool,male,Agree,Strongly Agree,STEM,5
1141,11.473819976666666,323.79831932773106,108.27118644067797,20.0,righth,bachelor,female,Neutral,Agree,STEM,8
1142,1.3790449076666669,160.05042016806723,212.52542372881356,13.0,righth,middleschool,female,Strongly Agree,Strongly Disagree,Other,9
1143,-2.8912367833333334,266.1932773109244,198.69827586206895,26.0,righth,graduate,male,Neutral,Strongly Disagree,STEM,7
1144,-6.8437874700000005,254.53781512605042,234.00840336134453,21.0,righth,primaryschool,female,Agree,Neutral,Other,5
1145,-8.69029402,281.71794871794873,292.97457627118644,22.0,righth,college,female,Neutral,Strongly Disagree,STEM,8
1146,-31.120143276666667,160.89743589743588,617.6637931034483,37.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,6
1147,-4.696231840000001,244.5042735042735,245.14655172413794,30.0,righth,graduate,male,Neutral,Agree,ArtsHum,8
1148,3.453736483333334,190.16666666666666,66.94827586206897,26.0,righth,bachelor,male,Neutral,Agree,STEM,9
1149,1.4683728692333333,240.5897435897436,586.8205128205128,29.0,righth,graduate,male,Neutral,Neutral,STEM,9
1150,5.852663201666667,197.93333333333334,87.5982905982906,19.0,righth,secondaryschool,male,Neutral,Strongly Agree,Business,9
1151,-1.203839044333333,243.890756302521,161.38983050847457,17.0,righth,middleschool,male,Disagree,Neutral,STEM,5
1152,5.951309929999999,367.42241379310343,34.982608695652175,51.0,righth,bachelor,male,Disagree,Disagree,Business,4
1153,-44.942862010000006,259.42857142857144,78.42857142857143,22.0,lefth,secondaryschool,male,Disagree,Strongly Agree,Business,10
1154,5.24552033,286.7435897435897,115.99145299145299,25.0,righth,graduate,female,Neutral,Neutral,Psychology,7
1155,-7.401256427633333,492.375,481.02542372881356,21.0,righth,secondaryschool,female,Strongly Disagree,Neutral,STEM,4
1156,2.4703591866666668,220.8728813559322,83.11965811965813,21.0,righth,college,female,Agree,Agree,STEM,7
1157,-7.7472702356,237.23333333333332,65.49152542372882,17.0,righth,secondaryschool,male,Disagree,Agree,STEM,8
1158,-39.389250873333324,323.1932773109244,77.58974358974359,21.0,righth,bachelor,female,Disagree,Neutral,STEM,6
1159,-43.95941338999999,191.46666666666667,86.5042735042735,17.0,righth,college,male,Neutral,Neutral,STEM,8
1160,2.919670403333333,264.3781512605042,96.84347826086956,19.0,righth,college,female,Strongly Agree,Strongly Disagree,SocialScience,8
1161,10.427935503333334,100.775,78.87068965517241,16.0,righth,secondaryschool,male,Neutral,Strongly Agree,STEM,7
1162,-4.012243483333333,194.7731092436975,129.2,19.0,righth,college,female,Agree,Neutral,ArtsHum,7
1163,-1.9453687733333327,315.54237288135596,79.05982905982906,21.0,righth,college,female,Agree,Strongly Disagree,Psychology,7
1164,6.826399760000001,270.35593220338984,124.73728813559322,17.0,righth,college,female,Agree,Agree,SocialScience,7
1165,22.47531333,170.85833333333332,136.85087719298247,19.0,righth,college,female,Agree,Strongly Disagree,Other,6
1166,-3.699260107533333,375.45299145299145,81.73275862068965,21.0,righth,bachelor,female,Agree,Strongly Disagree,Psychology,6
1167,-1.8991084966666667,210.19327731092437,146.3135593220339,30.0,righth,bachelor,male,Neutral,Neutral,ArtsHum,7
1168,-7.210707033933334,477.2735042735043,346.77966101694915,24.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,7
1169,0.5679917100000007,265.23728813559325,59.7563025210084,18.0,lefth,bachelor,male,Disagree,Agree,STEM,8
1170,2.5326030358333353,229.10084033613447,67.20869565217392,21.0,righth,college,male,Disagree,Neutral,Other,8
1171,-4.597297293333333,328.0689655172414,136.43589743589743,25.0,righth,college,male,Disagree,Strongly Agree,Other,8
1172,-10.707873716666667,142.42372881355934,118.28813559322033,20.0,righth,college,male,Strongly Agree,Strongly Disagree,Psychology,8
1173,-0.08003779296666667,277.10084033613447,172.82905982905982,14.0,righth,middleschool,male,Strongly Disagree,Strongly Agree,ArtsHum,6
1174,0.06465578999999988,305.9237288135593,154.864406779661,18.0,righth,middleschool,female,Strongly Disagree,Disagree,STEM,2
1175,-2.98240932,316.7264957264957,39.26724137931034,16.0,righth,middleschool,female,Agree,Agree,Other,6
1176,-3.8087339700000005,297.5897435897436,164.39830508474577,52.0,righth,technicalschool,male,Strongly Disagree,Strongly Disagree,STEM,8
1177,10.210541446666669,138.80833333333334,176.03389830508473,19.0,righth,college,male,Agree,Strongly Agree,Psychology,8
1178,-3.552113353333333,133.6,196.57264957264957,17.0,righth,secondaryschool,male,Strongly Agree,Strongly Agree,Business,5
1179,-5.17046141,187.97457627118644,54.94117647058823,15.0,righth,middleschool,male,Disagree,Strongly Agree,Business,7
1180,6.092924783333333,366.57142857142856,90.28813559322033,25.0,righth,bachelor,female,Disagree,Strongly Disagree,ArtsHum,8
1181,18.44509806380952,346.135593220339,499.0111111111111,52.0,righth,bachelor,male,Neutral,Neutral,SocialScience,7
1182,12.148331387931034,326.5,359.96491228070175,21.0,bothh,college,male,Neutral,Neutral,STEM,6
1183,-2.916446056666667,308.89830508474574,127.78448275862068,20.0,lefth,college,female,Disagree,Disagree,ArtsHum,8
1184,-14.469701586666666,297.7226890756302,165.5811965811966,24.0,righth,bachelor,male,Neutral,Neutral,STEM,7
1185,1.9054156033333327,317.00847457627117,148.24786324786325,59.0,righth,bachelor,female,Strongly Disagree,Disagree,Business,7
1186,1.9461596435000004,269.1848739495798,284.2280701754386,17.0,righth,secondaryschool,female,Strongly Agree,Strongly Disagree,STEM,6
1187,-9.764849695333334,298.453781512605,75.6470588235294,21.0,righth,college,male,Disagree,Disagree,STEM,6
1188,1.72261211,222.5677966101695,87.21739130434783,18.0,righth,secondaryschool,male,Agree,Neutral,STEM,7
1189,-3.3764499706000004,228.1764705882353,76.22033898305085,26.0,righth,college,other,Disagree,Neutral,Psychology,6
1190,-1.7040547266666666,172.5,286.1186440677966,21.0,lefth,college,male,Strongly Disagree,Disagree,Psychology,7
1191,-3.239042307,254.66666666666666,174.45299145299145,23.0,righth,college,female,Strongly Agree,Strongly Agree,Business,9
1192,-0.9314851151166665,487.49152542372883,743.8333333333334,19.0,righth,college,male,Agree,Strongly Agree,STEM,9
1193,-2.2270485100000004,248.01694915254237,296.14529914529913,22.0,righth,college,female,Neutral,Strongly Disagree,STEM,9
1194,-15.651416136666665,168.26050420168067,132.16239316239316,26.0,righth,graduate,male,Neutral,Strongly Agree,STEM,6
1195,5.176505411666667,293.4117647058824,65.56302521008404,31.0,righth,college,male,Agree,Disagree,Other,7
1196,-4.673902581999999,336.26271186440675,206.72033898305085,25.0,righth,bachelor,male,Neutral,Neutral,STEM,7
1197,-20.771710036,237.864406779661,89.80172413793103,25.0,righth,bachelor,male,Neutral,Strongly Agree,STEM,9
1198,-0.9505145325333332,250.8135593220339,157.05982905982907,29.0,righth,graduate,male,Neutral,Neutral,STEM,6
1199,-1.4844548313333334,142.10833333333332,168.46153846153845,21.0,righth,college,male,Disagree,Strongly Agree,STEM,7
1200,-13.832138574599997,482.96610169491527,467.36752136752136,32.0,righth,college,male,Disagree,Neutral,STEM,8
1201,-0.7136348500666666,228.86324786324786,114.88135593220339,14.0,righth,middleschool,female,Strongly Agree,Neutral,ArtsHum,7
1202,-1.549376034,110.53781512605042,103.55932203389831,20.0,righth,college,male,Neutral,Agree,STEM,7
1203,-2.7868475969999995,223.24576271186442,85.77966101694915,23.0,bothh,college,male,Agree,Agree,ArtsHum,6
1204,-4.258052519433333,220.68333333333334,153.008547008547,24.0,righth,bachelor,female,Disagree,Strongly Disagree,Other,8
1205,2.3667297866666663,223.78151260504202,46.84615384615385,20.0,righth,secondaryschool,female,Disagree,Strongly Disagree,STEM,7
1206,-19.863969918266665,263.3613445378151,506.7543859649123,28.0,righth,bachelor,male,Disagree,Neutral,Business,7
1207,-7.926063243333334,196.1196581196581,176.58823529411765,14.0,righth,middleschool,male,Neutral,Strongly Agree,Other,8
1208,-14.567695239999999,230.08403361344537,102.82905982905983,23.0,righth,bachelor,female,Agree,Neutral,SocialScience,5
1209,2.6793805100000005,239.66949152542372,73.6923076923077,37.0,righth,bachelor,female,Neutral,Disagree,ArtsHum,8
1210,-1.9706376658666662,240.3361344537815,99.1025641025641,27.0,righth,graduate,male,Neutral,Strongly Agree,STEM,7
1211,4.309409793333333,239.36666666666667,60.275862068965516,15.0,righth,middleschool,female,Strongly Agree,Agree,Business,6
1212,-7.222949281666666,298.73728813559325,145.94017094017093,35.0,righth,rathernotsay,male,Neutral,Neutral,Other,6
1213,3.7105438668333335,273.20168067226894,128.22033898305085,16.0,righth,middleschool,female,Neutral,Neutral,Psychology,7
1214,-1.7074332366666662,399.15966386554624,191.3793103448276,24.0,righth,secondaryschool,male,Neutral,Neutral,Other,9
1215,18.102154706787356,150.11016949152543,168.82905982905982,21.0,righth,bachelor,male,Neutral,Neutral,STEM,6
1216,-1.0629850066666666,287.01666666666665,126.76271186440678,19.0,righth,college,female,Strongly Agree,Disagree,STEM,7
1217,-0.8333093966666669,290.00847457627117,191.97457627118644,17.0,righth,rathernotsay,female,Agree,Neutral,SocialScience,7
1218,1.1561346433333335,188.05882352941177,67.00854700854701,18.0,righth,bachelor,male,Agree,Agree,Psychology,7
1219,-0.15387735033333338,255.31623931623932,86.10169491525424,17.0,righth,middleschool,female,Neutral,Disagree,Other,5
1220,-34.79843081333333,204.60504201680672,279.4017094017094,32.0,righth,bachelor,male,Disagree,Neutral,ArtsHum,9
1221,1.0143729466666667,358.0420168067227,341.78991596638656,14.0,righth,middleschool,female,Strongly Agree,Disagree,Other,9
1222,-0.21346130783333336,352.3135593220339,143.86206896551724,21.0,righth,bachelor,male,Strongly Disagree,Agree,STEM,7
1223,4.082885214000001,223.69166666666666,40.65811965811966,24.0,righth,bachelor,female,Disagree,Disagree,SocialScience,6
1224,-4.6406067449999995,211.4033613445378,105.76923076923077,17.0,righth,middleschool,male,Neutral,Agree,STEM,7
1225,-23.14456931,681.324074074074,582.6788990825688,43.0,righth,noneoftheabove,female,Neutral,Strongly Disagree,Psychology,8
1226,-8.134910413333333,223.80833333333334,53.85217391304348,16.0,righth,rathernotsay,male,Neutral,Agree,Other,8
1227,5.6249686027,314.53389830508473,167.80869565217392,16.0,righth,middleschool,female,Agree,Strongly Disagree,Other,7
1228,5.200369913333333,329.05882352941177,41.28448275862069,23.0,righth,bachelor,male,Disagree,Agree,Psychology,8
1229,0.8442129066666666,402.1621621621622,91.07627118644068,24.0,righth,bachelor,male,Disagree,Disagree,STEM,5
1230,-1.6995668733333331,197.3781512605042,112.82905982905983,24.0,righth,technicalschool,male,Strongly Disagree,Strongly Agree,STEM,7
1231,-3.5554786473333335,188.70833333333334,72.23931623931624,56.0,righth,college,female,Disagree,Strongly Disagree,STEM,7
1232,-2.814663958666667,190.57142857142858,131.65254237288136,18.0,righth,secondaryschool,male,Disagree,Strongly Agree,Business,8
1233,-1.377193714033333,195.51666666666668,98.41880341880342,17.0,righth,secondaryschool,female,Strongly Agree,Strongly Agree,Other,7
1234,-5.1912580466666665,258.6302521008403,459.0683760683761,46.0,righth,graduate,female,Agree,Neutral,Other,8
1235,-19.74043933,213.33898305084745,165.02542372881356,88.0,righth,bachelor,female,Neutral,Strongly Disagree,ArtsHum,5
1236,-0.4979455036666666,301.0840336134454,68.12820512820512,26.0,lefth,college,male,Agree,Disagree,STEM,9
1237,-14.16228134,321.1864406779661,260.1623931623932,54.0,righth,secondaryschool,male,Disagree,Disagree,Other,7
1238,-1.9664166166666668,286.5966386554622,260.35897435897436,19.0,righth,rathernotsay,female,Disagree,Disagree,Psychology,6
1239,1.2580424599999998,250.65811965811966,133.83050847457628,12.0,righth,primaryschool,female,Disagree,Agree,Other,9
1240,9.666758713333332,345.99152542372883,133.17796610169492,17.0,righth,secondaryschool,male,Strongly Disagree,Strongly Agree,ArtsHum,9
1241,-2.4283011799999996,374.6694915254237,58.90833333333333,15.0,righth,graduate,other,Disagree,Agree,Psychology,6
1242,6.0776076275,235.88333333333333,39.55172413793103,17.0,lefth,secondaryschool,male,Agree,Agree,Business,7
1243,-0.41564327333333384,321.7118644067797,59.516949152542374,14.0,lefth,primaryschool,female,Agree,Disagree,Other,5
1244,-2.8347223266666672,297.4,80.23728813559322,21.0,righth,secondaryschool,male,Agree,Agree,Business,8
1245,-0.8165538166666668,369.6806722689076,134.9059829059829,22.0,righth,bachelor,male,Disagree,Strongly Agree,Business,7
1246,13.62815872,224.30252100840337,118.41880341880342,23.0,righth,bachelor,female,Strongly Agree,Strongly Disagree,STEM,8
1247,7.116803649999999,375.1512605042017,54.427350427350426,21.0,righth,bachelor,female,Disagree,Disagree,ArtsHum,6
1248,16.438776733333334,227.73949579831933,148.52542372881356,17.0,righth,secondaryschool,female,Agree,Disagree,Psychology,7
1249,8.664954623333335,231.0677966101695,77.28448275862068,15.0,righth,middleschool,male,Strongly Agree,Neutral,ArtsHum,7
1250,-10.408393536666667,441.79661016949154,57.168067226890756,17.0,righth,secondaryschool,other,Agree,Neutral,STEM,7
1251,-0.16546998433333324,178.06666666666666,110.00854700854701,24.0,righth,bachelor,male,Neutral,Agree,SocialScience,8
1252,-1.1713520333333334,266.6779661016949,184.67226890756302,20.0,righth,secondaryschool,male,Strongly Agree,Strongly Agree,Other,8
1253,-6.937258881966668,404.9495798319328,301.0,19.0,righth,college,female,Strongly Agree,Disagree,SocialScience,7
1254,-5.496718492133334,214.26666666666668,57.33050847457627,23.0,righth,college,male,Disagree,Disagree,STEM,6
1255,2.23005569,316.2881355932203,60.06956521739131,17.0,righth,secondaryschool,female,Agree,Agree,Other,6
1256,-10.573373413333332,156.79661016949152,186.9915254237288,13.0,righth,middleschool,male,Neutral,Strongly Agree,STEM,7
1257,-1.3245030988666666,246.61666666666667,324.97457627118644,13.0,righth,middleschool,male,Strongly Agree,Strongly Agree,Other,8
1258,-10.69543774,169.01666666666668,84.08474576271186,17.0,righth,middleschool,female,Strongly Agree,Disagree,Other,6
1259,-2.584317466,239.3,62.03389830508475,27.0,righth,secondaryschool,male,Strongly Agree,Agree,Other,6
1260,-9.257582676666665,230.41666666666666,135.94915254237287,25.0,righth,college,male,Neutral,Agree,ArtsHum,10
1261,-0.4505247695000002,335.5042016806723,211.18965517241378,26.0,righth,graduate,male,Strongly Disagree,Agree,Business,7
